ResolvedPersonID,RoleTable,RoleRowID,CaseMasterID,MatchConfidence
849,Accused,1592,1356,0.9
849,Accused,3866,3384,0.9
850,Accused,1456,1244,1.0
851,Accused,1458,1245,0.95
851,Accused,2412,2076,0.95
851,Accused,3190,2780,0.9
851,Accused,3901,3422,0.9
852,Accused,1463,1248,0.95
852,Accused,1550,1318,0.95
852,Accused,3252,2830,0.95
852,Accused,3362,2925,0.95
853,Accused,1464,1248,0.85
853,Accused,2191,1881,0.85
854,Accused,1465,1251,1.0
854,Accused,2536,2188,0.9
854,Accused,3276,2854,1.0
854,Accused,3728,3247,0.9
855,Accused,1467,1254,1.0
855,Accused,1593,1357,1.0
856,Accused,1468,1255,0.85
856,Accused,2558,2204,0.85
857,Accused,1472,1258,0.9
857,Accused,4348,3835,0.9
858,Accused,1473,1258,0.9
858,Accused,2057,1768,0.95
858,Accused,4478,3939,0.95
859,Accused,1474,1259,0.9
859,Accused,3771,3288,0.9
860,Accused,1482,1262,0.95
860,Accused,2568,2214,0.95
860,Accused,3043,2642,0.825
861,Accused,1485,1264,1.0
862,Accused,1488,1267,0.9
862,Accused,5323,4713,0.9
863,Accused,1489,1267,1.0
864,Accused,1490,1268,1.0
865,Accused,1491,1269,0.95
865,Accused,5218,4607,0.95
865,Accused,5629,4959,0.95
866,Accused,1494,1275,1.0
867,Accused,1495,1276,0.9
867,Accused,4945,4357,0.9
868,Accused,1497,1277,0.95
868,Accused,3007,2612,0.95
868,Accused,3511,3058,0.85
869,Accused,1499,1278,0.9
869,Accused,3923,3442,0.9
870,Accused,1501,1281,1.0
870,Accused,5494,4855,1.0
871,Accused,1502,1282,0.95
871,Accused,3592,3132,0.95
871,Accused,4274,3763,0.95
872,Accused,1506,1285,0.85
872,Accused,5147,4550,0.85
873,Accused,1507,1285,0.85
873,Accused,2852,2474,0.85
874,Accused,1509,1287,1.0
874,Accused,2411,2076,1.0
874,Accused,3299,2873,0.95
874,Accused,4567,4019,0.9
874,Accused,5338,4727,0.9
875,Accused,1511,1290,0.95
875,Accused,4034,3539,0.95
876,Accused,1512,1291,0.95
876,Accused,3431,2985,0.9
876,Accused,4085,3586,0.95
876,Accused,5212,4600,0.85
877,Accused,1513,1293,0.85
877,Accused,4561,4014,0.85
878,Accused,1515,1294,0.85
878,Accused,2051,1760,0.85
879,Accused,1517,1296,0.95
879,Accused,5523,4878,0.95
880,Accused,1521,1298,0.95
880,Accused,4420,3899,0.95
881,Accused,1522,1299,0.95
881,Accused,3015,2622,0.95
882,Accused,1524,1300,0.95
882,Accused,2306,1980,0.95
882,Accused,3503,3049,0.9
883,Accused,1527,1301,1.0
883,Accused,3883,3404,0.9
883,Accused,4280,3769,1.0
884,Accused,1531,1306,0.95
884,Accused,2555,2202,0.9
884,Accused,3675,3210,0.95
885,Accused,1532,1307,0.95
885,Accused,4929,4344,0.95
886,Accused,1534,1309,0.95
886,Accused,2513,2170,0.95
887,Accused,1537,1310,1.0
887,Accused,3448,3001,1.0
887,Accused,4840,4274,0.85
888,Accused,1538,1311,1.0
889,Accused,1540,1312,0.9
889,Accused,5619,4952,0.9
890,Accused,1542,1314,1.0
891,Accused,1545,1315,1.0
892,Accused,1546,1315,1.0
893,Accused,1547,1316,0.95
893,Accused,2131,1833,0.9
893,Accused,3242,2819,0.95
894,Accused,1551,1318,1.0
894,Accused,3435,2988,1.0
895,Accused,1552,1319,0.9
895,Accused,3367,2928,0.9
896,Accused,1554,1320,0.9
896,Accused,3310,2880,0.9
897,Accused,1556,1322,1.0
898,Accused,1559,1326,1.0
898,Accused,1804,1531,0.95
898,Accused,2604,2255,1.0
899,Accused,1561,1327,0.85
899,Accused,4194,3690,0.85
900,Accused,1562,1327,0.95
900,Accused,4962,4370,0.95
900,Accused,5039,4448,0.9
901,Accused,1565,1332,0.95
901,Accused,2735,2365,0.95
901,Accused,3452,3008,0.95
902,Accused,1566,1334,0.95
902,Accused,4263,3755,0.95
902,Accused,5654,4978,0.95
903,Accused,1573,1338,0.9
903,Accused,4590,4037,0.9
904,Accused,1575,1340,1.0
905,Accused,1577,1341,1.0
906,Accused,1579,1344,0.9
906,Accused,4497,3956,0.95
906,Accused,5381,4760,0.95
907,Accused,1581,1346,0.95
907,Accused,3039,2640,0.95
907,Accused,3812,3332,0.9
908,Accused,1585,1349,1.0
909,Accused,1588,1352,0.85
909,Accused,4479,3939,0.85
910,Accused,1596,1358,1.0
911,Accused,1602,1362,0.9
911,Accused,1670,1416,0.9
911,Accused,2615,2262,0.9
912,Accused,1603,1363,0.9
912,Accused,4198,3693,0.9
912,Accused,4805,4238,0.9
913,Accused,1606,1366,1.0
913,Accused,2256,1934,0.95
913,Accused,2842,2465,0.95
913,Accused,3137,2727,1.0
914,Accused,1607,1366,1.0
914,Accused,3587,3126,1.0
914,Accused,4131,3629,0.9
915,Accused,1611,1368,0.95
915,Accused,2334,2009,0.95
915,Accused,4875,4299,0.9
916,Accused,1613,1371,0.95
916,Accused,2304,1980,0.95
917,Accused,1614,1372,1.0
918,Accused,1615,1372,1.0
918,Accused,2245,1927,1.0
918,Accused,3390,2950,0.95
918,Accused,3394,2952,1.0
918,Accused,5003,4412,1.0
919,Accused,1616,1373,0.85
919,Accused,2510,2167,0.85
920,Accused,1619,1376,0.85
920,Accused,3832,3345,0.85
921,Accused,1620,1377,1.0
921,Accused,5046,4452,1.0
921,Accused,5393,4773,0.9
922,Accused,1622,1379,1.0
922,Accused,2549,2199,1.0
922,Accused,3406,2966,0.9
923,Accused,1626,1384,0.95
923,Accused,1743,1476,0.9
923,Accused,5363,4741,0.95
924,Accused,1627,1384,0.95
924,Accused,2000,1704,0.9
924,Accused,3273,2852,0.95
925,Accused,1630,1386,0.85
925,Accused,1810,1536,0.85
926,Accused,1631,1388,0.9
926,Accused,4345,3834,0.9
927,Accused,1635,1393,0.95
927,Accused,2113,1816,0.9
927,Accused,3393,2951,0.95
928,Accused,1636,1393,0.85
928,Accused,5567,4907,0.85
929,Accused,1637,1393,0.9
929,Accused,5544,4892,0.9
930,Accused,1640,1396,0.875
930,Accused,1833,1563,0.825
930,Accused,2092,1800,0.85
930,Accused,2204,1892,0.875
930,Accused,3644,3183,0.85
930,Accused,4511,3969,0.85
930,Accused,4778,4215,0.875
931,Accused,1641,1397,1.0
931,Accused,3622,3160,1.0
931,Accused,4992,4401,0.9
932,Accused,1643,1400,0.95
932,Accused,4236,3726,0.95
932,Accused,4808,4240,0.85
933,Accused,1644,1400,0.95
933,Accused,1793,1519,0.9
933,Accused,2525,2181,0.95
934,Accused,1647,1402,0.9
934,Accused,2992,2599,0.95
934,Accused,5444,4817,0.95
935,Accused,1649,1403,0.9
935,Accused,4520,3979,0.9
936,Accused,1651,1403,1.0
937,Accused,1656,1407,1.0
937,Accused,1923,1645,1.0
937,Accused,2236,1916,1.0
937,Accused,2765,2392,0.95
937,Accused,3385,2944,1.0
937,Accused,5437,4812,0.9
938,Accused,1657,1408,1.0
938,Accused,2479,2137,0.9
938,Accused,2850,2473,1.0
938,Accused,3783,3303,0.85
938,Accused,5421,4798,0.85
939,Accused,1661,1410,0.85
939,Accused,2396,2065,0.85
939,Accused,2950,2563,0.85
939,Accused,4826,4263,0.85
940,Accused,1663,1412,0.95
940,Accused,3218,2798,0.95
941,Accused,1665,1414,1.0
941,Accused,2962,2572,0.9
941,Accused,2990,2597,0.95
941,Accused,3896,3415,1.0
941,Accused,4303,3798,0.95
941,Accused,5249,4637,1.0
942,Accused,1666,1414,1.0
942,Accused,3298,2871,0.9
942,Accused,4050,3554,1.0
942,Accused,4331,3823,0.85
943,Accused,1668,1415,0.9
943,Accused,2382,2045,0.9
944,Accused,1673,1422,1.0
945,Accused,1676,1424,0.95
945,Accused,5365,4744,0.95
946,Accused,1677,1425,0.9
946,Accused,2156,1851,0.9
947,Accused,1683,1429,0.95
947,Accused,4272,3761,0.95
948,Accused,1686,1432,1.0
948,Accused,2090,1795,0.95
948,Accused,3083,2682,1.0
948,Accused,3272,2851,0.95
949,Accused,1687,1433,0.95
949,Accused,2985,2593,0.95
950,Accused,1689,1434,0.95
950,Accused,3209,2793,0.95
950,Accused,5219,4607,0.95
950,Accused,5595,4931,0.95
951,Accused,1691,1435,0.95
951,Accused,3027,2633,0.95
952,Accused,1694,1439,1.0
952,Accused,2119,1823,1.0
952,Accused,3860,3379,0.9
952,Accused,4537,3993,0.85
953,Accused,1696,1439,0.95
953,Accused,3026,2632,0.95
954,Accused,1699,1442,0.95
954,Accused,5300,4695,0.95
955,Accused,1700,1442,0.95
955,Accused,5027,4436,0.95
956,Accused,1701,1443,0.85
956,Accused,3350,2917,0.85
957,Accused,1702,1444,0.95
957,Accused,1996,1700,0.9
957,Accused,2884,2502,0.95
958,Accused,1705,1448,0.9
958,Accused,1764,1492,0.85
958,Accused,3959,3475,0.9
959,Accused,1706,1449,1.0
959,Accused,3265,2844,1.0
959,Accused,3411,2969,0.9
959,Accused,4906,4326,1.0
960,Accused,1707,1451,0.95
960,Accused,3107,2702,0.95
961,Accused,1708,1451,1.0
961,Accused,1895,1618,0.95
961,Accused,3262,2841,1.0
961,Accused,3699,3229,1.0
962,Accused,1709,1452,0.9
962,Accused,2340,2015,0.9
963,Accused,1711,1455,0.95
963,Accused,1751,1482,0.95
963,Accused,2911,2530,0.9
963,Accused,5357,4737,0.95
964,Accused,1712,1455,0.95
964,Accused,2215,1902,0.9
964,Accused,3111,2704,0.95
964,Accused,4171,3673,0.95
964,Accused,5392,4772,0.9
965,Accused,1714,1456,0.95
965,Accused,5614,4949,0.95
966,Accused,1715,1457,0.95
966,Accused,3417,2975,0.95
966,Accused,4338,3829,0.9
967,Accused,1722,1464,0.9
967,Accused,5075,4480,0.9
967,Accused,5087,4492,0.85
967,Accused,5136,4535,0.85
968,Accused,1723,1465,0.95
968,Accused,3167,2753,0.95
968,Accused,4568,4019,0.95
968,Accused,4652,4089,0.9
969,Accused,1726,1468,0.95
969,Accused,3483,3031,0.9
969,Accused,4990,4399,0.95
969,Accused,5538,4888,0.95
970,Accused,1734,1473,0.9
970,Accused,1982,1692,0.9
971,Accused,1735,1473,0.85
971,Accused,3927,3445,0.85
972,Accused,1736,1473,1.0
972,Accused,2675,2315,1.0
972,Accused,4707,4145,0.95
973,Accused,1738,1474,0.95
973,Accused,4865,4293,0.95
973,Accused,5663,4983,0.85
974,Accused,1739,1475,0.95
974,Accused,1784,1512,0.9
974,Accused,4702,4136,0.95
975,Accused,1742,1476,0.9
975,Accused,4689,4121,0.9
976,Accused,1744,1478,0.9
976,Accused,2094,1802,0.85
976,Accused,2421,2084,0.9
977,Accused,1745,1478,1.0
977,Accused,1828,1558,1.0
977,Accused,3791,3311,0.9
978,Accused,1750,1481,0.9
978,Accused,5510,4868,0.9
979,Accused,1754,1484,1.0
980,Accused,1755,1485,0.85
980,Accused,2607,2257,0.85
981,Accused,1756,1486,0.95
981,Accused,3421,2979,0.95
982,Accused,1757,1486,0.95
982,Accused,2632,2276,1.0
982,Accused,4353,3839,0.95
982,Accused,5383,4761,1.0
983,Accused,1762,1490,0.9
983,Accused,3642,3182,0.9
984,Accused,1765,1493,0.85
984,Accused,2582,2232,0.85
984,Accused,5665,4987,0.85
985,Accused,1767,1496,0.95
985,Accused,2889,2506,0.95
985,Accused,4516,3975,0.9
986,Accused,1769,1497,0.95
986,Accused,1865,1591,0.95
987,Accused,1775,1500,0.95
987,Accused,2728,2360,0.9
987,Accused,2869,2489,0.95
987,Accused,3041,2641,0.95
987,Accused,3495,3042,0.95
987,Accused,5674,4993,0.95
988,Accused,1776,1500,1.0
988,Accused,2148,1844,0.95
988,Accused,3329,2901,1.0
988,Accused,3956,3473,0.95
988,Accused,5498,4860,0.9
989,Accused,1777,1501,1.0
990,Accused,1778,1502,1.0
990,Accused,4000,3508,1.0
990,Accused,4444,3914,0.95
991,Accused,1781,1511,0.95
991,Accused,3045,2643,0.85
991,Accused,3254,2831,0.95
992,Accused,1782,1511,0.95
992,Accused,5613,4949,0.95
993,Accused,1787,1515,0.9
993,Accused,3655,3191,0.9
994,Accused,1790,1516,1.0
994,Accused,3119,2712,1.0
994,Accused,3628,3169,0.85
995,Accused,1791,1517,1.0
996,Accused,1796,1522,0.95
996,Accused,2772,2401,0.9
996,Accused,3384,2944,0.95
997,Accused,1801,1529,1.0
998,Accused,1806,1533,1.0
998,Accused,2227,1909,1.0
998,Accused,2796,2426,0.9
998,Accused,4301,3796,0.9
998,Accused,4741,4181,0.95
999,Accused,1807,1534,0.95
999,Accused,2766,2393,0.9
999,Accused,5385,4765,0.95
1000,Accused,1811,1536,1.0
1001,Accused,1812,1538,0.95
1001,Accused,2114,1818,0.95
1001,Accused,2299,1976,1.0
1001,Accused,5377,4757,1.0
1002,Accused,1813,1538,1.0
1002,Accused,4053,3556,1.0
1002,Accused,4711,4149,1.0
1003,Accused,1815,1539,0.85
1003,Accused,5230,4618,0.85
1004,Accused,1819,1541,1.0
1004,Accused,2229,1911,0.9
1004,Accused,4525,3984,1.0
1005,Accused,1824,1553,0.95
1005,Accused,2545,2197,0.95
1005,Accused,4197,3692,0.9
1006,Accused,1825,1553,0.95
1006,Accused,4215,3708,0.9
1006,Accused,4701,4136,0.95
1007,Accused,1826,1557,1.0
1008,Accused,1827,1558,0.95
1008,Accused,2902,2522,0.95
1009,Accused,1829,1559,1.0
1010,Accused,1830,1561,0.95
1010,Accused,2670,2309,0.95
1010,Accused,2872,2493,0.95
1010,Accused,4608,4049,0.95
1011,Accused,1831,1561,1.0
1012,Accused,1836,1565,0.95
1012,Accused,2150,1846,0.95
1013,Accused,1837,1567,1.0
1014,Accused,1840,1568,1.0
1014,Accused,4440,3913,1.0
1015,Accused,1841,1569,1.0
1015,Accused,3773,3291,1.0
1016,Accused,1842,1569,1.0
1017,Accused,1843,1570,1.0
1018,Accused,1844,1570,1.0
1019,Accused,1847,1574,0.95
1019,Accused,2823,2448,0.9
1019,Accused,5364,4743,0.95
1020,Accused,1849,1575,1.0
1021,Accused,1850,1575,1.0
1022,Accused,1852,1577,0.9
1022,Accused,4634,4076,0.9
1023,Accused,1856,1581,0.95
1023,Accused,2972,2580,0.9
1023,Accused,3248,2825,0.95
1024,Accused,1859,1583,1.0
1024,Accused,2749,2376,1.0
1024,Accused,4475,3937,0.85
1024,Accused,4866,4294,0.85
1024,Accused,5018,4425,0.9
1025,Accused,1860,1585,0.85
1025,Accused,2556,2203,0.85
1025,Accused,2596,2243,0.85
1026,Accused,1862,1588,0.95
1026,Accused,4223,3714,0.95
1027,Accused,1863,1590,0.825
1027,Accused,2139,1838,0.825
1027,Accused,2271,1950,0.825
1028,Accused,1864,1590,0.9
1028,Accused,2399,2067,0.9
1029,Accused,1873,1598,0.85
1029,Accused,3325,2898,0.85
1030,Accused,1874,1599,1.0
1031,Accused,1875,1600,0.9
1031,Accused,3106,2701,0.9
1032,Accused,1876,1600,1.0
1032,Accused,2268,1944,0.95
1032,Accused,5602,4939,1.0
1033,Accused,1877,1600,1.0
1033,Accused,2129,1830,0.9
1033,Accused,2684,2321,0.9
1033,Accused,3736,3256,1.0
1033,Accused,4422,3901,0.85
1034,Accused,1879,1602,0.85
1034,Accused,3440,2994,0.85
1035,Accused,1881,1603,0.95
1035,Accused,1924,1645,0.95
1036,Accused,1882,1603,1.0
1037,Accused,1888,1611,1.0
1037,Accused,2397,2065,0.85
1037,Accused,4618,4056,1.0
1037,Accused,5630,4960,1.0
1038,Accused,1893,1616,1.0
1038,Accused,2123,1828,1.0
1038,Accused,4450,3919,0.85
1038,Accused,5627,4956,0.95
1039,Accused,1898,1622,1.0
1039,Accused,3420,2978,1.0
1040,Accused,1900,1624,0.95
1040,Accused,3002,2609,0.95
1040,Accused,5585,4923,0.95
1041,Accused,1901,1625,0.9
1041,Accused,2400,2070,0.9
1042,Accused,1906,1633,0.85
1042,Accused,2297,1975,0.85
1043,Accused,1907,1633,1.0
1043,Accused,3345,2913,0.95
1043,Accused,3573,3111,0.85
1043,Accused,3616,3152,0.9
1043,Accused,3648,3185,1.0
1044,Accused,1908,1634,0.85
1044,Accused,2265,1942,1.0
1044,Accused,4756,4193,1.0
1045,Accused,1909,1635,1.0
1046,Accused,1910,1635,1.0
1047,Accused,1914,1638,1.0
1047,Accused,2408,2073,1.0
1047,Accused,3158,2746,1.0
1047,Accused,3576,3114,0.85
1047,Accused,5337,4726,1.0
1048,Accused,1915,1638,0.85
1048,Accused,3684,3216,0.85
1049,Accused,1916,1639,1.0
1050,Accused,1918,1640,1.0
1051,Accused,1920,1643,1.0
1052,Accused,1921,1644,1.0
1053,Accused,1922,1644,1.0
1054,Accused,1925,1645,1.0
1054,Accused,3842,3364,1.0
1054,Accused,5089,4494,0.85
1055,Accused,1929,1649,0.9
1055,Accused,2673,2313,0.9
1056,Accused,1930,1651,1.0
1056,Accused,2943,2555,1.0
1057,Accused,1932,1652,1.0
1057,Accused,2107,1810,0.85
1057,Accused,3311,2881,1.0
1057,Accused,5408,4788,0.85
1058,Accused,1937,1655,1.0
1058,Accused,3608,3146,1.0
1059,Accused,1941,1659,0.9
1059,Accused,3730,3249,0.85
1059,Accused,3988,3497,0.9
1059,Accused,4032,3537,0.85
1060,Accused,1943,1661,0.95
1060,Accused,2489,2149,0.95
1060,Accused,4434,3909,0.95
1060,Accused,5631,4960,0.95
1061,Accused,1945,1662,0.85
1061,Accused,4922,4340,0.85
1062,Accused,1948,1663,0.95
1062,Accused,5148,4550,0.95
1063,Accused,1951,1667,1.0
1063,Accused,2187,1876,0.95
1063,Accused,3639,3179,0.9
1063,Accused,4241,3731,1.0
1064,Accused,1957,1673,0.95
1064,Accused,2592,2238,0.9
1064,Accused,5181,4577,0.95
1065,Accused,1958,1674,1.0
1065,Accused,3694,3227,1.0
1066,Accused,1961,1675,1.0
1067,Accused,1962,1676,1.0
1068,Accused,1968,1680,0.9
1068,Accused,2803,2433,0.9
1068,Accused,5254,4641,0.875
1069,Accused,1970,1682,1.0
1069,Accused,4803,4236,1.0
1070,Accused,1972,1685,0.85
1070,Accused,2638,2282,0.85
1071,Accused,1973,1686,0.95
1071,Accused,4605,4048,0.95
1071,Accused,5396,4779,0.95
1072,Accused,1974,1688,1.0
1073,Accused,1980,1692,1.0
1073,Accused,3031,2635,1.0
1074,Accused,1981,1692,1.0
1074,Accused,2795,2425,1.0
1074,Accused,4097,3597,0.85
1075,Accused,1983,1693,0.85
1075,Accused,4633,4074,0.85
1076,Accused,1985,1694,0.85
1076,Accused,3485,3032,0.85
1077,Accused,1986,1694,1.0
1078,Accused,1987,1695,1.0
1079,Accused,1993,1697,1.0
1079,Accused,5318,4710,1.0
1079,Accused,5554,4898,0.9
1080,Accused,1994,1699,0.9
1080,Accused,2557,2204,0.9
1081,Accused,1998,1703,0.9
1081,Accused,4787,4227,0.9
1082,Accused,1999,1703,1.0
1083,Accused,2001,1705,0.95
1083,Accused,2517,2175,0.95
1083,Accused,3660,3196,0.95
1084,Accused,2006,1712,0.95
1084,Accused,2921,2537,0.95
1084,Accused,3766,3284,0.9
1085,Accused,2015,1717,0.9
1085,Accused,3334,2906,0.9
1086,Accused,2016,1720,1.0
1086,Accused,3337,2908,1.0
1086,Accused,4644,4083,0.9
1086,Accused,4719,4153,1.0
1086,Accused,5140,4540,1.0
1087,Accused,2019,1725,0.9
1087,Accused,3375,2932,0.9
1088,Accused,2020,1726,0.85
1088,Accused,3970,3484,0.9
1088,Accused,4761,4198,0.9
1089,Accused,2026,1731,1.0
1090,Accused,2027,1736,0.85
1090,Accused,5399,4781,0.85
1091,Accused,2029,1738,0.95
1091,Accused,4933,4346,0.95
1091,Accused,5271,4664,0.85
1091,Accused,5299,4694,0.95
1092,Accused,2030,1741,0.95
1092,Accused,5279,4674,0.85
1092,Accused,5497,4859,0.95
1093,Accused,2034,1744,1.0
1093,Accused,3652,3190,1.0
1093,Accused,5413,4793,0.85
1094,Accused,2041,1750,0.9
1094,Accused,2890,2508,0.9
1095,Accused,2042,1751,0.95
1095,Accused,3572,3111,0.95
1096,Accused,2043,1752,1.0
1097,Accused,2044,1753,0.9
1097,Accused,3636,3174,0.9
1098,Accused,2045,1756,0.95
1098,Accused,4110,3609,0.95
1099,Accused,2046,1757,0.9
1099,Accused,4214,3707,0.9
1099,Accused,4227,3721,0.9
1100,Accused,2048,1758,0.95
1100,Accused,4203,3697,0.95
1100,Accused,5185,4581,0.95
1101,Accused,2050,1759,1.0
1102,Accused,2060,1776,1.0
1102,Accused,2619,2268,1.0
1103,Accused,2062,1778,1.0
1104,Accused,2063,1778,0.85
1104,Accused,3399,2956,0.85
1105,Accused,2065,1779,0.9
1105,Accused,2904,2525,0.9
1106,Accused,2066,1780,0.9
1106,Accused,5166,4564,0.9
1107,Accused,2069,1781,1.0
1107,Accused,3409,2967,1.0
1107,Accused,3697,3228,1.0
1107,Accused,3870,3390,1.0
1107,Accused,4043,3548,1.0
1107,Accused,5297,4694,1.0
1108,Accused,2070,1782,1.0
1108,Accused,5574,4913,1.0
1109,Accused,2074,1785,0.85
1109,Accused,2117,1822,0.85
1110,Accused,2075,1785,1.0
1110,Accused,2964,2573,0.95
1110,Accused,3954,3472,1.0
1111,Accused,2076,1787,1.0
1112,Accused,2078,1787,1.0
1113,Accused,2081,1791,1.0
1113,Accused,3780,3299,1.0
1113,Accused,4136,3632,0.95
1113,Accused,4445,3915,0.95
1113,Accused,4532,3990,0.9
1114,Accused,2082,1792,1.0
1115,Accused,2083,1793,1.0
1115,Accused,2952,2564,0.9
1115,Accused,3908,3429,1.0
1116,Accused,2084,1793,1.0
1116,Accused,3759,3277,0.9
1116,Accused,5422,4799,1.0
1117,Accused,2088,1795,0.95
1117,Accused,2818,2444,0.95
1118,Accused,2093,1801,0.95
1118,Accused,2280,1959,0.9
1118,Accused,4183,3684,0.95
1118,Accused,4262,3755,0.95
1119,Accused,2100,1806,1.0
1120,Accused,2101,1807,0.95
1120,Accused,4016,3521,0.9
1120,Accused,5485,4849,0.95
1121,Accused,2105,1810,1.0
1121,Accused,2314,1986,1.0
1122,Accused,2108,1812,1.0
1122,Accused,4766,4202,1.0
1122,Accused,5142,4541,0.95
1122,Accused,5460,4831,0.9
1123,Accused,2109,1813,0.95
1123,Accused,2343,2016,0.95
1123,Accused,3558,3100,0.95
1124,Accused,2110,1813,1.0
1124,Accused,5077,4483,0.9
1124,Accused,5626,4956,1.0
1125,Accused,2111,1813,0.95
1125,Accused,3817,3335,0.95
1126,Accused,2120,1823,0.95
1126,Accused,5080,4485,0.95
1127,Accused,2121,1825,0.9
1127,Accused,5071,4478,0.9
1128,Accused,2124,1828,0.85
1128,Accused,4965,4373,0.85
1129,Accused,2127,1830,0.95
1129,Accused,5641,4967,0.95
1130,Accused,2138,1836,1.0
1130,Accused,3430,2983,1.0
1131,Accused,2141,1840,1.0
1131,Accused,3019,2625,0.95
1131,Accused,4848,4279,1.0
1132,Accused,2145,1842,0.9
1132,Accused,3177,2766,0.9
1133,Accused,2147,1843,0.9
1133,Accused,2953,2564,0.9
1133,Accused,3629,3170,0.9
1134,Accused,2157,1852,1.0
1134,Accused,2222,1906,0.9
1134,Accused,4774,4211,1.0
1135,Accused,2158,1853,1.0
1136,Accused,2164,1856,0.95
1136,Accused,2167,1857,0.95
1137,Accused,2166,1857,1.0
1137,Accused,4620,4057,1.0
1138,Accused,2168,1858,1.0
1138,Accused,2452,2109,1.0
1138,Accused,3735,3255,0.9
1139,Accused,2170,1858,0.95
1139,Accused,2777,2404,0.95
1139,Accused,3552,3091,0.95
1140,Accused,2171,1859,0.95
1140,Accused,5272,4665,0.95
1141,Accused,2176,1865,0.85
1141,Accused,2753,2381,0.85
1142,Accused,2177,1865,1.0
1142,Accused,3116,2708,1.0
1143,Accused,2180,1869,0.95
1143,Accused,3669,3204,0.95
1144,Accused,2181,1870,0.85
1144,Accused,2331,2006,0.95
1144,Accused,4404,3887,0.95
1145,Accused,2184,1874,0.95
1145,Accused,2919,2536,0.95
1145,Accused,3936,3453,0.85
1145,Accused,4717,4152,0.85
1146,Accused,2186,1875,1.0
1146,Accused,4324,3816,0.95
1146,Accused,5638,4965,1.0
1147,Accused,2188,1877,1.0
1148,Accused,2190,1881,1.0
1149,Accused,2193,1883,0.9
1149,Accused,2931,2546,0.9
1149,Accused,3989,3498,0.9
1149,Accused,4515,3975,0.85
1150,Accused,2194,1885,1.0
1151,Accused,2195,1885,0.95
1151,Accused,4748,4187,0.95
1152,Accused,2196,1885,1.0
1152,Accused,3211,2795,0.95
1152,Accused,4266,3757,1.0
1153,Accused,2197,1887,0.95
1153,Accused,3172,2759,0.9
1153,Accused,4500,3958,0.9
1153,Accused,5101,4502,0.95
1154,Accused,2198,1887,1.0
1155,Accused,2199,1888,0.95
1155,Accused,4106,3605,0.85
1155,Accused,5425,4803,0.95
1156,Accused,2202,1890,0.95
1156,Accused,2957,2567,0.95
1157,Accused,2206,1893,0.95
1157,Accused,5223,4610,0.95
1158,Accused,2208,1896,0.95
1158,Accused,3331,2903,0.95
1158,Accused,3942,3457,0.95
1159,Accused,2210,1898,0.85
1159,Accused,2949,2562,0.85
1160,Accused,2211,1900,0.85
1160,Accused,3258,2836,0.95
1160,Accused,4105,3603,0.95
1160,Accused,4211,3706,0.9
1161,Accused,2212,1900,1.0
1162,Accused,2217,1903,1.0
1163,Accused,2219,1904,1.0
1163,Accused,3867,3385,1.0
1164,Accused,2224,1907,0.95
1164,Accused,2871,2492,0.9
1164,Accused,3115,2708,0.95
1165,Accused,2225,1908,0.85
1165,Accused,4874,4299,0.85
1166,Accused,2226,1909,1.0
1167,Accused,2232,1913,1.0
1167,Accused,2461,2118,0.9
1167,Accused,2714,2347,1.0
1168,Accused,2235,1915,0.95
1168,Accused,2627,2273,0.95
1168,Accused,4374,3856,0.95
1169,Accused,2241,1922,1.0
1170,Accused,2242,1923,0.95
1170,Accused,3130,2720,0.95
1170,Accused,3580,3119,0.9
1170,Accused,4221,3714,0.95
1170,Accused,5427,4804,0.9
1171,Accused,2243,1924,1.0
1171,Accused,3369,2929,1.0
1172,Accused,2244,1924,0.9
1172,Accused,3950,3467,0.9
1173,Accused,2246,1930,1.0
1174,Accused,2247,1930,0.9
1174,Accused,2661,2302,0.9
1175,Accused,2252,1932,0.95
1175,Accused,5178,4573,0.95
1175,Accused,5637,4964,0.85
1176,Accused,2255,1934,1.0
1177,Accused,2259,1937,0.95
1177,Accused,2573,2219,0.95
1177,Accused,3332,2903,0.95
1178,Accused,2261,1938,0.9
1178,Accused,5566,4907,0.9
1179,Accused,2266,1943,1.0
1179,Accused,3171,2758,0.9
1179,Accused,5082,4488,0.95
1179,Accused,5114,4512,1.0
1180,Accused,2273,1951,1.0
1181,Accused,2278,1957,1.0
1181,Accused,3695,3227,1.0
1181,Accused,5517,4872,0.95
1182,Accused,2285,1963,0.95
1182,Accused,2664,2304,0.95
1183,Accused,2288,1965,0.85
1183,Accused,4736,4178,0.85
1184,Accused,2302,1977,0.85
1184,Accused,2908,2527,0.85
1185,Accused,2303,1977,1.0
1186,Accused,2305,1980,1.0
1187,Accused,2308,1981,1.0
1188,Accused,2309,1982,0.85
1188,Accused,3244,2822,0.85
1189,Accused,2311,1984,1.0
1190,Accused,2312,1985,1.0
1190,Accused,2393,2062,0.95
1190,Accused,3732,3251,1.0
1191,Accused,2321,1996,0.95
1191,Accused,3474,3021,0.95
1192,Accused,2322,1996,1.0
1193,Accused,2326,2000,1.0
1193,Accused,3194,2782,1.0
1193,Accused,5326,4716,0.95
1194,Accused,2327,2000,0.9
1194,Accused,3640,3180,0.9
1195,Accused,2328,2004,0.95
1195,Accused,3672,3207,0.95
1196,Accused,2333,2008,1.0
1196,Accused,3740,3264,1.0
1197,Accused,2337,2012,0.85
