CSID,CaseMasterID,csdate,cstype,PolicePersonID
634,873,2026-10-16 00:00:00,C,1072
635,874,2023-03-26 00:00:00,A,1052
636,877,2025-01-22 00:00:00,C,1059
637,878,2026-09-24 00:00:00,A,1017
638,879,2026-06-25 00:00:00,C,1089
639,880,2023-01-27 00:00:00,A,1067
640,882,2027-03-28 00:00:00,C,1037
641,883,2022-02-02 00:00:00,C,1098
642,885,2023-06-14 00:00:00,C,1103
643,886,2026-05-02 00:00:00,B,1118
644,888,2023-01-10 00:00:00,A,1094
645,889,2026-01-31 00:00:00,A,1119
646,890,2021-08-30 00:00:00,B,1075
647,891,2025-04-05 00:00:00,A,1052
648,892,2026-02-23 00:00:00,C,1011
649,894,2024-09-04 00:00:00,A,1065
650,896,2022-09-21 00:00:00,A,1055
651,897,2024-09-05 00:00:00,A,1126
652,898,2027-01-08 00:00:00,A,1110
653,899,2026-11-13 00:00:00,A,1008
654,900,2022-04-29 00:00:00,C,1091
655,902,2022-08-15 00:00:00,A,1057
656,903,2021-11-15 00:00:00,B,1032
657,904,2021-09-10 00:00:00,C,1069
658,905,2024-10-11 00:00:00,A,1066
659,909,2023-05-02 00:00:00,A,1080
660,911,2027-01-05 00:00:00,A,1080
661,912,2025-05-23 00:00:00,C,1072
662,913,2026-04-03 00:00:00,A,1093
663,914,2026-05-29 00:00:00,A,1086
664,915,2023-07-09 00:00:00,A,1077
665,916,2024-07-09 00:00:00,C,1034
666,919,2023-08-06 00:00:00,A,1027
667,920,2022-04-23 00:00:00,C,1004
668,921,2024-04-29 00:00:00,C,1032
669,922,2023-01-24 00:00:00,C,1012
670,924,2026-01-30 00:00:00,A,1038
671,925,2025-01-03 00:00:00,C,1097
672,927,2023-04-25 00:00:00,C,1051
673,928,2024-07-22 00:00:00,A,1101
674,931,2025-02-10 00:00:00,C,1094
675,932,2023-05-09 00:00:00,A,1107
676,933,2025-07-09 00:00:00,A,1049
677,935,2023-01-10 00:00:00,C,1111
678,936,2023-07-03 00:00:00,C,1045
679,937,2026-05-12 00:00:00,A,1088
680,938,2025-12-28 00:00:00,A,1001
681,940,2027-03-17 00:00:00,A,1107
682,941,2027-09-24 00:00:00,C,1013
683,942,2024-04-12 00:00:00,A,1056
684,943,2025-08-09 00:00:00,A,1087
685,944,2022-06-21 00:00:00,A,1021
686,945,2021-04-16 00:00:00,C,1106
687,946,2022-11-11 00:00:00,A,1068
688,947,2024-10-02 00:00:00,C,1015
689,948,2026-03-26 00:00:00,A,1022
690,949,2025-12-20 00:00:00,A,1014
691,951,2021-07-25 00:00:00,A,1106
692,952,2024-03-24 00:00:00,C,1058
693,954,2026-01-19 00:00:00,A,1005
694,956,2022-06-04 00:00:00,A,1094
695,958,2021-11-24 00:00:00,A,1086
696,959,2024-10-21 00:00:00,B,1007
697,961,2026-01-20 00:00:00,A,1039
698,963,2022-06-16 00:00:00,C,1044
699,964,2021-08-07 00:00:00,A,1002
700,965,2023-06-21 00:00:00,B,1003
701,966,2023-09-21 00:00:00,C,1069
702,967,2022-04-19 00:00:00,A,1108
703,969,2022-10-22 00:00:00,A,1042
704,972,2026-03-12 00:00:00,A,1009
705,974,2026-01-30 00:00:00,A,1016
706,975,2025-01-01 00:00:00,A,1067
707,977,2024-03-25 00:00:00,C,1110
708,978,2022-10-22 00:00:00,C,1054
709,980,2023-08-18 00:00:00,A,1074
710,982,2022-09-18 00:00:00,C,1092
711,983,2022-10-09 00:00:00,A,1117
712,984,2022-05-25 00:00:00,A,1040
713,985,2024-01-16 00:00:00,C,1003
714,989,2024-11-06 00:00:00,A,1007
715,990,2023-05-02 00:00:00,A,1038
716,991,2024-10-25 00:00:00,A,1129
717,992,2025-04-17 00:00:00,A,1031
718,993,2026-01-28 00:00:00,C,1061
719,994,2022-09-23 00:00:00,A,1112
720,995,2023-11-15 00:00:00,C,1118
721,997,2024-09-10 00:00:00,A,1028
722,998,2026-05-25 00:00:00,C,1089
723,999,2025-08-15 00:00:00,A,1078
724,1000,2027-06-04 00:00:00,A,1062
725,1001,2026-06-17 00:00:00,A,1119
726,1002,2022-08-28 00:00:00,A,1096
727,1003,2025-05-01 00:00:00,A,1013
728,1004,2025-10-08 00:00:00,C,1077
729,1005,2026-07-25 00:00:00,C,1056
730,1006,2026-09-22 00:00:00,C,1095
731,1007,2022-08-30 00:00:00,A,1020
732,1009,2026-01-15 00:00:00,A,1043
733,1010,2024-11-07 00:00:00,C,1033
734,1012,2024-09-17 00:00:00,B,1045
735,1013,2022-06-07 00:00:00,A,1078
736,1015,2024-10-26 00:00:00,A,1115
737,1016,2024-09-05 00:00:00,A,1091
738,1017,2021-09-04 00:00:00,A,1089
739,1018,2023-02-20 00:00:00,A,1056
740,1020,2022-05-31 00:00:00,A,1008
741,1022,2025-06-14 00:00:00,C,1022
742,1024,2026-07-16 00:00:00,A,1030
743,1025,2026-10-16 00:00:00,A,1002
744,1026,2024-04-11 00:00:00,A,1003
745,1027,2022-08-16 00:00:00,A,1111
746,1028,2022-09-10 00:00:00,B,1015
747,1029,2026-03-21 00:00:00,A,1014
748,1030,2025-01-12 00:00:00,C,1092
749,1032,2024-08-31 00:00:00,A,1125
750,1033,2023-06-15 00:00:00,A,1078
751,1036,2022-09-11 00:00:00,A,1075
752,1037,2025-12-19 00:00:00,A,1084
753,1038,2025-10-26 00:00:00,B,1103
754,1040,2025-12-22 00:00:00,A,1070
755,1041,2026-08-04 00:00:00,A,1080
756,1042,2025-09-28 00:00:00,C,1104
757,1043,2023-02-24 00:00:00,C,1086
758,1047,2025-04-20 00:00:00,A,1019
759,1048,2025-09-29 00:00:00,A,1026
760,1049,2022-12-25 00:00:00,C,1103
761,1051,2026-06-29 00:00:00,A,1106
762,1053,2026-03-13 00:00:00,A,1081
763,1054,2024-06-26 00:00:00,B,1124
764,1055,2024-09-28 00:00:00,A,1005
765,1057,2024-12-13 00:00:00,A,1091
766,1059,2021-08-23 00:00:00,A,1126
767,1061,2026-10-25 00:00:00,C,1083
768,1062,2025-07-19 00:00:00,C,1015
769,1065,2025-02-01 00:00:00,A,1011
770,1068,2026-02-18 00:00:00,A,1087
771,1070,2026-09-23 00:00:00,A,1034
772,1071,2022-10-21 00:00:00,A,1027
773,1073,2027-01-21 00:00:00,A,1050
774,1074,2027-04-15 00:00:00,C,1015
775,1076,2022-12-12 00:00:00,C,1024
776,1077,2021-12-27 00:00:00,C,1013
777,1078,2022-08-08 00:00:00,C,1019
778,1079,2022-10-31 00:00:00,C,1109
779,1080,2025-12-30 00:00:00,A,1082
780,1081,2022-09-30 00:00:00,C,1089
781,1082,2026-12-03 00:00:00,C,1062
782,1084,2025-07-09 00:00:00,A,1097
783,1085,2026-05-01 00:00:00,C,1060
784,1087,2022-05-12 00:00:00,A,1082
785,1088,2026-02-05 00:00:00,A,1085
786,1089,2023-04-22 00:00:00,A,1048
787,1090,2023-04-05 00:00:00,A,1063
788,1091,2022-10-16 00:00:00,A,1082
789,1092,2025-09-07 00:00:00,A,1024
790,1093,2027-06-17 00:00:00,B,1125
791,1095,2023-02-01 00:00:00,A,1126
792,1096,2022-08-13 00:00:00,A,1035
793,1097,2024-03-02 00:00:00,A,1027
794,1098,2025-02-04 00:00:00,A,1097
795,1099,2024-02-07 00:00:00,A,1033
796,1102,2022-10-18 00:00:00,C,1034
797,1103,2021-11-10 00:00:00,C,1051
798,1104,2022-06-05 00:00:00,A,1034
799,1105,2021-10-03 00:00:00,C,1018
800,1106,2023-08-04 00:00:00,C,1106
801,1108,2026-02-22 00:00:00,C,1095
802,1112,2024-01-15 00:00:00,A,1018
803,1113,2025-04-20 00:00:00,C,1121
804,1115,2021-03-08 00:00:00,C,1075
805,1116,2023-01-05 00:00:00,A,1088
806,1118,2023-04-08 00:00:00,A,1045
807,1120,2022-11-13 00:00:00,A,1025
808,1121,2023-09-18 00:00:00,A,1118
809,1122,2026-04-27 00:00:00,C,1012
810,1124,2025-11-26 00:00:00,C,1013
811,1125,2022-12-15 00:00:00,B,1096
812,1127,2022-03-17 00:00:00,C,1038
813,1128,2026-09-26 00:00:00,A,1020
814,1129,2021-12-07 00:00:00,A,1044
815,1132,2026-05-27 00:00:00,A,1095
816,1133,2023-05-03 00:00:00,C,1025
817,1135,2026-09-09 00:00:00,A,1077
818,1137,2026-11-30 00:00:00,C,1100
819,1138,2024-08-07 00:00:00,C,1096
820,1140,2022-09-17 00:00:00,A,1064
821,1141,2022-02-08 00:00:00,C,1041
822,1142,2027-06-01 00:00:00,A,1092
823,1144,2023-11-02 00:00:00,A,1029
824,1145,2024-04-29 00:00:00,A,1123
825,1146,2021-03-08 00:00:00,A,1122
826,1147,2025-02-26 00:00:00,C,1070
827,1148,2023-05-14 00:00:00,C,1097
828,1149,2022-12-20 00:00:00,A,1103
829,1150,2022-02-04 00:00:00,C,1119
830,1151,2025-07-04 00:00:00,C,1074
831,1153,2023-03-05 00:00:00,A,1108
832,1154,2022-01-29 00:00:00,A,1081
833,1155,2025-05-17 00:00:00,A,1090
834,1156,2022-09-26 00:00:00,A,1082
835,1157,2025-08-18 00:00:00,A,1045
836,1158,2026-03-30 00:00:00,C,1012
837,1159,2021-06-10 00:00:00,A,1126
838,1162,2023-06-04 00:00:00,A,1118
839,1165,2023-07-18 00:00:00,C,1062
840,1167,2025-09-29 00:00:00,A,1073
841,1168,2026-05-04 00:00:00,C,1058
842,1169,2024-07-07 00:00:00,C,1039
843,1170,2023-08-16 00:00:00,C,1032
844,1171,2026-02-04 00:00:00,A,1058
845,1172,2022-09-14 00:00:00,B,1024
846,1176,2026-03-29 00:00:00,A,1066
847,1177,2024-01-22 00:00:00,A,1112
848,1178,2023-01-25 00:00:00,B,1031
849,1182,2025-10-02 00:00:00,A,1099
850,1183,2026-03-17 00:00:00,A,1025
851,1184,2025-04-29 00:00:00,A,1039
852,1185,2023-06-17 00:00:00,A,1123
853,1187,2021-06-30 00:00:00,A,1026
854,1188,2021-10-30 00:00:00,C,1067
855,1190,2021-10-27 00:00:00,C,1105
856,1191,2023-07-22 00:00:00,A,1093
857,1192,2027-04-08 00:00:00,A,1123
858,1194,2021-09-04 00:00:00,C,1046
859,1196,2026-05-10 00:00:00,A,1003
860,1197,2024-07-29 00:00:00,C,1080
861,1198,2023-09-27 00:00:00,A,1031
862,1200,2024-11-20 00:00:00,B,1037
863,1203,2024-01-26 00:00:00,C,1074
864,1204,2025-10-28 00:00:00,A,1114
865,1205,2022-02-25 00:00:00,C,1030
866,1207,2022-06-21 00:00:00,B,1058
867,1210,2025-09-26 00:00:00,A,1052
868,1211,2021-10-19 00:00:00,A,1080
869,1212,2022-01-21 00:00:00,A,1085
870,1213,2022-07-12 00:00:00,C,1004
871,1214,2024-05-16 00:00:00,A,1010
872,1215,2023-08-31 00:00:00,A,1084
873,1216,2022-06-16 00:00:00,C,1126
874,1217,2026-08-06 00:00:00,A,1066
875,1219,2025-11-01 00:00:00,A,1069
876,1221,2021-12-22 00:00:00,A,1040
877,1222,2026-02-11 00:00:00,A,1063
878,1224,2026-12-11 00:00:00,A,1111
879,1226,2023-02-10 00:00:00,C,1029
880,1227,2026-04-29 00:00:00,A,1072
881,1229,2023-07-11 00:00:00,A,1021
882,1232,2021-10-30 00:00:00,A,1037
883,1233,2022-07-11 00:00:00,C,1098
884,1234,2026-09-14 00:00:00,A,1023
885,1235,2024-01-03 00:00:00,B,1065
886,1236,2025-07-18 00:00:00,A,1036
887,1242,2021-09-06 00:00:00,C,1060
888,1244,2024-09-15 00:00:00,A,1025
889,1245,2026-02-21 00:00:00,B,1057
890,1246,2023-08-06 00:00:00,A,1006
891,1248,2021-05-10 00:00:00,A,1090
892,1249,2023-11-20 00:00:00,C,1018
893,1250,2026-07-23 00:00:00,A,1005
894,1251,2026-07-25 00:00:00,C,1064
895,1252,2022-09-08 00:00:00,A,1120
896,1253,2024-07-21 00:00:00,A,1010
897,1254,2024-09-09 00:00:00,C,1009
898,1257,2023-06-07 00:00:00,A,1034
899,1258,2026-08-05 00:00:00,C,1017
900,1261,2025-11-21 00:00:00,A,1011
901,1263,2026-10-23 00:00:00,A,1125
902,1264,2023-07-12 00:00:00,A,1028
903,1265,2023-11-30 00:00:00,C,1016
904,1267,2024-02-01 00:00:00,A,1112
905,1268,2027-04-30 00:00:00,C,1033
906,1269,2022-01-16 00:00:00,A,1035
907,1270,2025-10-15 00:00:00,A,1108
908,1272,2023-12-12 00:00:00,A,1027
909,1273,2027-08-09 00:00:00,A,1096
910,1274,2027-04-17 00:00:00,A,1042
911,1275,2023-02-12 00:00:00,C,1041
912,1277,2026-05-25 00:00:00,C,1043
913,1278,2024-07-02 00:00:00,A,1078
914,1280,2026-10-21 00:00:00,A,1071
915,1281,2023-07-01 00:00:00,A,1120
916,1282,2025-10-14 00:00:00,A,1092
917,1283,2025-10-06 00:00:00,A,1048
918,1284,2024-03-15 00:00:00,C,1068
919,1285,2025-07-07 00:00:00,C,1102
920,1290,2026-07-22 00:00:00,A,1066
921,1291,2021-12-28 00:00:00,B,1128
922,1293,2024-09-30 00:00:00,A,1099
923,1295,2026-01-17 00:00:00,C,1101
924,1296,2026-06-30 00:00:00,C,1119
925,1298,2024-09-01 00:00:00,C,1015
926,1300,2022-04-22 00:00:00,C,1077
927,1302,2026-02-15 00:00:00,C,1030
928,1304,2023-05-19 00:00:00,C,1027
929,1305,2022-02-16 00:00:00,C,1060
930,1306,2025-11-08 00:00:00,A,1013
931,1307,2025-08-29 00:00:00,A,1004
932,1308,2026-01-01 00:00:00,C,1027
933,1309,2026-10-08 00:00:00,A,1023
934,1311,2026-09-11 00:00:00,A,1007
935,1312,2027-01-20 00:00:00,B,1066
936,1313,2027-04-22 00:00:00,A,1101
937,1314,2025-01-16 00:00:00,C,1110
938,1315,2025-04-07 00:00:00,A,1070
939,1317,2023-09-01 00:00:00,A,1018
940,1318,2025-10-09 00:00:00,A,1009
941,1320,2023-01-12 00:00:00,A,1109
942,1321,2025-07-10 00:00:00,A,1043
943,1323,2025-01-31 00:00:00,A,1098
944,1324,2027-04-13 00:00:00,B,1011
945,1325,2023-09-08 00:00:00,C,1012
946,1326,2027-06-16 00:00:00,C,1006
947,1327,2024-07-23 00:00:00,C,1081
948,1329,2023-09-25 00:00:00,C,1078
949,1331,2025-09-05 00:00:00,C,1044
950,1332,2026-11-25 00:00:00,A,1103
951,1333,2024-01-09 00:00:00,B,1084
952,1334,2024-06-05 00:00:00,C,1126
953,1335,2021-10-09 00:00:00,C,1042
954,1336,2024-04-19 00:00:00,A,1039
955,1337,2023-07-24 00:00:00,A,1041
956,1338,2024-10-07 00:00:00,B,1007
957,1339,2024-02-20 00:00:00,A,1065
958,1340,2021-09-18 00:00:00,A,1022
959,1341,2023-12-27 00:00:00,A,1036
960,1342,2024-11-16 00:00:00,A,1023
961,1343,2022-09-26 00:00:00,C,1027
962,1345,2022-01-12 00:00:00,A,1007
963,1346,2026-02-15 00:00:00,A,1008
964,1347,2022-10-01 00:00:00,A,1114
965,1348,2025-12-07 00:00:00,A,1106
966,1349,2021-09-26 00:00:00,A,1082
967,1350,2021-12-10 00:00:00,C,1096
968,1352,2026-06-17 00:00:00,A,1013
969,1353,2026-06-07 00:00:00,A,1079
970,1354,2023-07-27 00:00:00,A,1081
971,1355,2022-10-01 00:00:00,C,1046
972,1356,2023-07-15 00:00:00,C,1081
973,1357,2023-02-23 00:00:00,A,1066
974,1358,2022-05-06 00:00:00,A,1011
975,1361,2024-07-20 00:00:00,A,1054
976,1362,2021-07-26 00:00:00,A,1129
977,1365,2026-10-01 00:00:00,A,1087
978,1366,2021-12-12 00:00:00,B,1074
979,1367,2023-04-20 00:00:00,A,1062
980,1368,2022-07-28 00:00:00,A,1053
981,1369,2025-03-20 00:00:00,A,1011
982,1370,2026-11-30 00:00:00,A,1032
983,1371,2025-10-22 00:00:00,A,1026
984,1372,2027-05-28 00:00:00,A,1067
985,1373,2025-07-07 00:00:00,C,1088
986,1374,2025-05-21 00:00:00,A,1048
987,1376,2024-03-12 00:00:00,A,1076
988,1377,2025-04-21 00:00:00,C,1113
989,1378,2022-02-21 00:00:00,B,1013
990,1379,2024-06-27 00:00:00,A,1009
991,1381,2021-10-26 00:00:00,A,1004
992,1382,2026-03-02 00:00:00,A,1058
993,1384,2023-07-10 00:00:00,B,1101
994,1385,2027-06-22 00:00:00,A,1107
995,1388,2024-12-02 00:00:00,A,1091
996,1390,2024-05-05 00:00:00,A,1039
997,1391,2027-05-30 00:00:00,A,1084
998,1392,2026-11-16 00:00:00,A,1109
999,1393,2021-12-11 00:00:00,A,1096
1000,1396,2026-10-24 00:00:00,B,1092
1001,1397,2023-07-29 00:00:00,C,1036
1002,1399,2023-06-09 00:00:00,C,1011
1003,1402,2026-12-14 00:00:00,A,1096
1004,1403,2022-02-25 00:00:00,A,1084
1005,1405,2023-08-16 00:00:00,C,1122
1006,1406,2022-11-07 00:00:00,A,1089
1007,1407,2022-05-25 00:00:00,A,1102
1008,1408,2025-11-06 00:00:00,A,1090
1009,1409,2023-06-23 00:00:00,A,1049
1010,1411,2027-01-18 00:00:00,C,1102
1011,1412,2023-12-22 00:00:00,C,1067
1012,1414,2022-06-04 00:00:00,A,1009
1013,1415,2022-03-30 00:00:00,A,1018
1014,1416,2026-12-03 00:00:00,A,1029
1015,1418,2025-03-12 00:00:00,B,1097
1016,1420,2022-04-02 00:00:00,C,1096
1017,1421,2022-10-15 00:00:00,A,1033
1018,1424,2026-04-13 00:00:00,A,1006
1019,1425,2022-05-13 00:00:00,A,1115
1020,1426,2025-03-12 00:00:00,C,1062
1021,1428,2022-06-26 00:00:00,A,1084
1022,1429,2026-08-22 00:00:00,C,1036
1023,1430,2025-09-19 00:00:00,A,1016
1024,1431,2024-08-31 00:00:00,A,1014
1025,1432,2021-11-01 00:00:00,C,1118
1026,1433,2023-12-17 00:00:00,A,1006
1027,1434,2025-10-20 00:00:00,A,1008
1028,1437,2024-07-28 00:00:00,A,1038
1029,1439,2024-01-01 00:00:00,A,1029
1030,1440,2024-08-08 00:00:00,A,1009
1031,1441,2026-05-20 00:00:00,B,1040
1032,1442,2023-02-27 00:00:00,C,1006
1033,1443,2026-10-05 00:00:00,A,1077
1034,1444,2025-04-28 00:00:00,A,1092
1035,1445,2023-10-17 00:00:00,A,1125
1036,1446,2024-04-27 00:00:00,A,1119
1037,1448,2026-05-03 00:00:00,A,1005
1038,1451,2022-02-12 00:00:00,A,1017
1039,1452,2024-10-13 00:00:00,C,1011
1040,1453,2025-04-03 00:00:00,A,1017
1041,1455,2026-06-20 00:00:00,A,1038
1042,1458,2022-07-06 00:00:00,A,1083
1043,1459,2026-01-20 00:00:00,A,1006
1044,1460,2026-07-10 00:00:00,C,1019
1045,1461,2022-10-12 00:00:00,C,1100
1046,1462,2025-04-14 00:00:00,A,1068
1047,1463,2026-06-20 00:00:00,A,1019
1048,1464,2024-01-22 00:00:00,C,1108
1049,1466,2021-04-30 00:00:00,C,1029
1050,1467,2022-11-27 00:00:00,A,1041
1051,1469,2027-06-23 00:00:00,C,1122
1052,1472,2027-08-15 00:00:00,A,1085
1053,1474,2024-12-25 00:00:00,C,1065
1054,1475,2027-02-04 00:00:00,C,1099
1055,1476,2024-09-28 00:00:00,A,1012
1056,1477,2022-08-25 00:00:00,A,1052
1057,1478,2025-03-02 00:00:00,A,1101
1058,1479,2026-10-19 00:00:00,A,1062
1059,1480,2021-12-21 00:00:00,A,1097
1060,1481,2026-02-22 00:00:00,A,1026
1061,1482,2024-07-24 00:00:00,B,1091
1062,1484,2027-04-01 00:00:00,A,1029
1063,1485,2022-01-13 00:00:00,A,1079
1064,1486,2026-12-08 00:00:00,A,1035
1065,1487,2021-12-16 00:00:00,B,1105
1066,1488,2023-01-05 00:00:00,A,1020
1067,1489,2023-02-09 00:00:00,C,1090
1068,1490,2024-01-08 00:00:00,A,1034
1069,1492,2023-02-26 00:00:00,A,1098
1070,1494,2022-12-06 00:00:00,A,1071
1071,1495,2023-10-13 00:00:00,A,1070
1072,1497,2026-02-11 00:00:00,A,1096
1073,1498,2026-07-27 00:00:00,A,1044
1074,1500,2027-08-27 00:00:00,A,1094
1075,1502,2023-12-17 00:00:00,A,1115
1076,1503,2021-07-09 00:00:00,C,1125
1077,1504,2023-05-11 00:00:00,A,1092
1078,1505,2023-04-26 00:00:00,B,1014
1079,1506,2027-01-24 00:00:00,C,1110
1080,1507,2023-09-23 00:00:00,A,1022
1081,1509,2023-06-27 00:00:00,A,1124
1082,1511,2021-08-18 00:00:00,A,1007
1083,1512,2024-12-08 00:00:00,C,1030
1084,1514,2022-03-18 00:00:00,A,1053
1085,1517,2025-09-22 00:00:00,A,1071
1086,1520,2022-11-28 00:00:00,A,1005
1087,1522,2024-10-15 00:00:00,A,1110
1088,1523,2023-10-19 00:00:00,B,1032
1089,1525,2024-06-21 00:00:00,A,1068
1090,1526,2024-05-13 00:00:00,A,1109
1091,1528,2021-08-30 00:00:00,B,1024
1092,1529,2025-04-12 00:00:00,A,1014
1093,1530,2022-03-31 00:00:00,C,1098
1094,1531,2021-08-09 00:00:00,A,1002
1095,1532,2025-02-17 00:00:00,A,1121
1096,1533,2023-04-13 00:00:00,C,1022
1097,1534,2027-05-08 00:00:00,A,1004
1098,1535,2026-03-04 00:00:00,A,1109
1099,1536,2021-09-07 00:00:00,C,1055
1100,1538,2022-03-13 00:00:00,C,1089
1101,1539,2023-04-30 00:00:00,C,1068
1102,1541,2026-07-15 00:00:00,C,1097
1103,1542,2026-07-23 00:00:00,A,1011
1104,1543,2025-11-07 00:00:00,A,1089
1105,1544,2021-08-07 00:00:00,A,1092
1106,1545,2021-12-05 00:00:00,A,1090
1107,1546,2022-08-31 00:00:00,A,1123
1108,1547,2025-06-17 00:00:00,A,1109
1109,1548,2026-01-21 00:00:00,A,1015
1110,1549,2023-11-11 00:00:00,A,1123
1111,1552,2025-12-18 00:00:00,C,1103
1112,1554,2025-11-27 00:00:00,A,1107
1113,1555,2023-11-21 00:00:00,C,1129
1114,1558,2025-08-27 00:00:00,B,1111
1115,1559,2025-03-08 00:00:00,A,1056
1116,1560,2022-10-23 00:00:00,C,1083
1117,1561,2024-04-14 00:00:00,C,1074
1118,1562,2025-04-30 00:00:00,A,1057
1119,1563,2024-03-27 00:00:00,A,1092
1120,1564,2025-09-24 00:00:00,A,1017
1121,1565,2024-05-26 00:00:00,A,1069
1122,1566,2023-07-05 00:00:00,A,1030
1123,1568,2022-07-10 00:00:00,A,1040
1124,1569,2027-05-15 00:00:00,A,1054
1125,1570,2023-06-25 00:00:00,A,1114
1126,1571,2026-11-06 00:00:00,A,1068
1127,1572,2023-04-23 00:00:00,A,1091
1128,1573,2025-10-09 00:00:00,A,1107
1129,1574,2021-09-16 00:00:00,A,1024
1130,1575,2021-11-29 00:00:00,B,1125
1131,1576,2021-09-28 00:00:00,C,1101
1132,1577,2022-04-02 00:00:00,C,1012
1133,1578,2022-12-22 00:00:00,A,1095
1134,1579,2026-09-13 00:00:00,C,1084
1135,1582,2023-07-04 00:00:00,A,1124
1136,1583,2022-12-31 00:00:00,A,1025
1137,1587,2022-09-10 00:00:00,B,1105
1138,1589,2026-01-12 00:00:00,C,1049
1139,1591,2025-05-09 00:00:00,A,1025
1140,1595,2024-05-14 00:00:00,C,1014
1141,1598,2022-03-09 00:00:00,A,1085
1142,1601,2021-10-28 00:00:00,C,1109
1143,1606,2024-10-26 00:00:00,A,1062
1144,1607,2025-04-19 00:00:00,A,1049
1145,1609,2025-07-28 00:00:00,C,1055
1146,1612,2025-09-19 00:00:00,A,1026
1147,1614,2026-05-04 00:00:00,A,1103
1148,1615,2021-10-29 00:00:00,A,1046
1149,1617,2023-10-13 00:00:00,A,1111
1150,1618,2024-12-23 00:00:00,A,1091
1151,1619,2026-08-27 00:00:00,A,1096
1152,1620,2024-09-08 00:00:00,C,1112
1153,1621,2025-03-23 00:00:00,A,1095
1154,1625,2024-04-21 00:00:00,A,1129
1155,1626,2023-03-07 00:00:00,C,1028
1156,1627,2022-12-28 00:00:00,A,1024
1157,1628,2026-05-21 00:00:00,A,1057
1158,1629,2022-04-01 00:00:00,C,1092
1159,1632,2026-04-27 00:00:00,A,1013
1160,1633,2025-09-19 00:00:00,C,1042
1161,1634,2023-11-13 00:00:00,A,1095
1162,1635,2023-06-09 00:00:00,A,1011
1163,1637,2026-02-12 00:00:00,A,1115
1164,1641,2025-07-08 00:00:00,C,1092
1165,1643,2023-11-17 00:00:00,C,1129
1166,1646,2025-02-03 00:00:00,A,1085
1167,1649,2026-08-14 00:00:00,A,1096
1168,1653,2024-12-16 00:00:00,A,1025
1169,1654,2021-05-16 00:00:00,A,1017
1170,1658,2024-07-01 00:00:00,A,1104
1171,1659,2022-03-18 00:00:00,C,1088
1172,1660,2023-07-27 00:00:00,C,1004
1173,1661,2027-04-11 00:00:00,C,1055
1174,1663,2026-08-28 00:00:00,A,1110
1175,1664,2025-05-19 00:00:00,C,1025
1176,1665,2027-02-26 00:00:00,A,1062
1177,1667,2021-08-27 00:00:00,C,1097
1178,1668,2023-10-11 00:00:00,A,1123
1179,1669,2025-08-24 00:00:00,B,1081
1180,1671,2022-08-23 00:00:00,A,1010
1181,1672,2024-07-27 00:00:00,A,1106
1182,1673,2026-07-20 00:00:00,A,1039
1183,1674,2025-04-30 00:00:00,A,1121
1184,1676,2023-11-18 00:00:00,A,1050
1185,1677,2024-12-20 00:00:00,A,1039
1186,1678,2021-07-30 00:00:00,B,1085
1187,1681,2027-01-10 00:00:00,A,1005
1188,1682,2025-02-19 00:00:00,A,1108
1189,1683,2023-06-20 00:00:00,A,1037
1190,1684,2021-12-08 00:00:00,A,1022
1191,1685,2022-11-12 00:00:00,A,1080
1192,1686,2022-06-13 00:00:00,A,1019
1193,1687,2023-10-13 00:00:00,C,1077
1194,1689,2027-04-09 00:00:00,A,1122
1195,1690,2021-11-22 00:00:00,C,1121
1196,1691,2024-01-07 00:00:00,C,1088
1197,1692,2027-02-02 00:00:00,C,1084
1198,1695,2025-01-28 00:00:00,A,1074
1199,1697,2023-06-01 00:00:00,C,1089
1200,1698,2027-03-12 00:00:00,A,1104
1201,1700,2023-01-21 00:00:00,C,1117
1202,1701,2023-10-18 00:00:00,A,1089
1203,1702,2026-01-30 00:00:00,A,1033
1204,1704,2022-03-14 00:00:00,A,1115
1205,1705,2026-10-08 00:00:00,C,1094
1206,1706,2027-06-21 00:00:00,A,1061
1207,1707,2022-10-24 00:00:00,A,1040
1208,1708,2022-12-24 00:00:00,A,1100
1209,1709,2023-09-10 00:00:00,A,1051
1210,1710,2021-09-09 00:00:00,C,1113
1211,1711,2022-03-03 00:00:00,A,1091
1212,1715,2026-04-23 00:00:00,A,1031
1213,1716,2024-02-22 00:00:00,A,1061
1214,1717,2026-12-31 00:00:00,C,1057
1215,1718,2024-05-28 00:00:00,A,1051
1216,1719,2023-10-03 00:00:00,A,1117
1217,1720,2025-12-06 00:00:00,B,1007
1218,1723,2023-07-04 00:00:00,C,1119
1219,1725,2026-01-15 00:00:00,C,1001
1220,1726,2027-01-10 00:00:00,A,1104
1221,1729,2026-11-14 00:00:00,A,1124
1222,1730,2023-10-22 00:00:00,C,1111
1223,1731,2027-04-26 00:00:00,A,1026
1224,1733,2024-03-08 00:00:00,A,1033
1225,1735,2022-08-08 00:00:00,C,1056
1226,1737,2022-09-26 00:00:00,A,1070
1227,1739,2023-09-23 00:00:00,A,1033
1228,1740,2027-01-22 00:00:00,A,1065
1229,1741,2024-04-12 00:00:00,A,1094
1230,1743,2024-05-17 00:00:00,A,1118
1231,1744,2021-08-17 00:00:00,A,1059
1232,1745,2026-11-08 00:00:00,A,1119
1233,1746,2023-12-13 00:00:00,A,1107
1234,1747,2025-09-20 00:00:00,C,1029
