CSID,CaseMasterID,csdate,cstype,PolicePersonID
2398,3424,2024-04-17 00:00:00,C,1021
2399,3425,2024-03-14 00:00:00,A,1042
2400,3430,2022-12-13 00:00:00,A,1012
2401,3431,2025-08-01 00:00:00,A,1121
2402,3435,2026-06-29 00:00:00,C,1030
2403,3436,2025-01-14 00:00:00,C,1058
2404,3438,2022-08-15 00:00:00,A,1069
2405,3441,2027-06-26 00:00:00,A,1116
2406,3442,2021-12-29 00:00:00,A,1019
2407,3444,2022-10-05 00:00:00,A,1004
2408,3447,2026-11-21 00:00:00,B,1018
2409,3448,2022-04-14 00:00:00,A,1103
2410,3450,2024-08-12 00:00:00,A,1092
2411,3451,2027-03-18 00:00:00,C,1014
2412,3452,2024-04-03 00:00:00,C,1074
2413,3453,2026-04-01 00:00:00,A,1065
2414,3454,2023-07-25 00:00:00,A,1062
2415,3455,2021-06-20 00:00:00,A,1064
2416,3457,2021-09-30 00:00:00,A,1041
2417,3458,2024-03-30 00:00:00,A,1116
2418,3459,2023-05-17 00:00:00,A,1031
2419,3460,2025-01-06 00:00:00,A,1040
2420,3465,2024-02-01 00:00:00,A,1057
2421,3466,2024-08-02 00:00:00,C,1028
2422,3467,2024-12-27 00:00:00,A,1054
2423,3468,2024-10-29 00:00:00,A,1020
2424,3469,2027-01-23 00:00:00,A,1041
2425,3470,2025-04-26 00:00:00,A,1014
2426,3472,2025-06-16 00:00:00,C,1118
2427,3473,2026-12-05 00:00:00,C,1042
2428,3476,2022-12-15 00:00:00,A,1063
2429,3477,2027-05-08 00:00:00,A,1051
2430,3479,2022-02-19 00:00:00,A,1120
2431,3480,2022-01-21 00:00:00,A,1110
2432,3481,2026-05-01 00:00:00,C,1031
2433,3482,2023-10-23 00:00:00,A,1069
2434,3483,2023-11-21 00:00:00,A,1101
2435,3484,2027-04-03 00:00:00,A,1023
2436,3485,2021-06-04 00:00:00,A,1103
2437,3486,2022-12-15 00:00:00,C,1098
2438,3488,2021-11-19 00:00:00,B,1119
2439,3489,2021-12-18 00:00:00,A,1105
2440,3490,2023-02-17 00:00:00,C,1060
2441,3492,2022-03-16 00:00:00,A,1039
2442,3496,2021-11-12 00:00:00,B,1073
2443,3497,2024-10-28 00:00:00,A,1098
2444,3499,2022-05-16 00:00:00,A,1013
2445,3502,2025-09-22 00:00:00,C,1097
2446,3504,2024-07-30 00:00:00,A,1050
2447,3505,2022-10-01 00:00:00,A,1007
2448,3506,2022-03-26 00:00:00,A,1101
2449,3509,2022-07-12 00:00:00,A,1023
2450,3511,2027-02-04 00:00:00,A,1090
2451,3513,2021-06-23 00:00:00,A,1111
2452,3514,2026-03-05 00:00:00,A,1078
2453,3515,2022-11-09 00:00:00,B,1096
2454,3517,2025-08-20 00:00:00,C,1003
2455,3518,2026-09-27 00:00:00,A,1048
2456,3522,2022-06-26 00:00:00,A,1067
2457,3523,2025-01-24 00:00:00,A,1003
2458,3525,2025-09-26 00:00:00,A,1086
2459,3526,2026-09-17 00:00:00,A,1037
2460,3529,2022-10-11 00:00:00,A,1075
2461,3530,2025-05-18 00:00:00,A,1054
2462,3535,2021-10-27 00:00:00,A,1006
2463,3536,2024-10-24 00:00:00,C,1006
2464,3537,2024-02-04 00:00:00,A,1089
2465,3538,2021-05-16 00:00:00,A,1019
2466,3539,2026-03-21 00:00:00,A,1051
2467,3540,2021-12-04 00:00:00,C,1113
2468,3542,2026-07-14 00:00:00,A,1101
2469,3543,2026-07-15 00:00:00,C,1059
2470,3545,2023-03-25 00:00:00,A,1008
2471,3546,2025-07-18 00:00:00,A,1026
2472,3547,2027-06-08 00:00:00,A,1005
2473,3548,2021-10-26 00:00:00,A,1097
2474,3550,2026-01-10 00:00:00,A,1109
2475,3551,2024-05-22 00:00:00,A,1043
2476,3552,2022-09-17 00:00:00,B,1089
2477,3554,2025-09-22 00:00:00,A,1097
2478,3559,2024-06-11 00:00:00,A,1086
2479,3561,2025-01-22 00:00:00,A,1041
2480,3562,2022-03-12 00:00:00,A,1075
2481,3563,2026-07-20 00:00:00,A,1089
2482,3565,2027-07-03 00:00:00,C,1036
2483,3566,2025-02-16 00:00:00,A,1064
2484,3567,2022-08-21 00:00:00,A,1038
2485,3568,2023-05-26 00:00:00,B,1001
2486,3571,2025-12-29 00:00:00,A,1051
2487,3572,2026-08-17 00:00:00,A,1116
2488,3573,2023-05-26 00:00:00,A,1094
2489,3574,2025-06-24 00:00:00,C,1096
2490,3575,2024-09-05 00:00:00,A,1057
2491,3577,2025-09-12 00:00:00,A,1076
2492,3578,2024-07-17 00:00:00,A,1030
2493,3579,2026-01-27 00:00:00,C,1060
2494,3581,2026-04-04 00:00:00,A,1028
2495,3582,2025-03-07 00:00:00,C,1121
2496,3583,2025-08-14 00:00:00,A,1067
2497,3586,2025-12-05 00:00:00,A,1076
2498,3588,2027-05-15 00:00:00,A,1026
2499,3589,2025-08-16 00:00:00,C,1019
2500,3590,2021-11-20 00:00:00,A,1048
2501,3593,2025-09-22 00:00:00,A,1043
2502,3594,2026-02-12 00:00:00,A,1097
2503,3595,2026-03-11 00:00:00,C,1110
2504,3597,2024-08-15 00:00:00,C,1106
2505,3598,2023-05-08 00:00:00,C,1092
2506,3599,2021-06-24 00:00:00,A,1051
2507,3600,2021-03-24 00:00:00,A,1084
2508,3601,2026-06-25 00:00:00,C,1093
2509,3602,2022-01-10 00:00:00,C,1010
2510,3603,2026-09-19 00:00:00,C,1103
2511,3605,2025-12-16 00:00:00,A,1111
2512,3607,2027-05-28 00:00:00,A,1003
2513,3609,2022-02-11 00:00:00,A,1074
2514,3610,2023-05-19 00:00:00,A,1055
2515,3612,2026-06-28 00:00:00,C,1020
2516,3613,2027-08-28 00:00:00,A,1026
2517,3614,2023-08-16 00:00:00,A,1054
2518,3615,2022-01-30 00:00:00,C,1103
2519,3617,2025-04-24 00:00:00,B,1116
2520,3618,2027-08-31 00:00:00,C,1015
2521,3619,2021-06-27 00:00:00,A,1048
2522,3620,2022-07-27 00:00:00,C,1050
2523,3622,2024-07-23 00:00:00,C,1065
2524,3623,2023-07-28 00:00:00,A,1080
2525,3626,2026-01-16 00:00:00,C,1074
2526,3628,2022-09-29 00:00:00,A,1074
2527,3629,2025-12-29 00:00:00,C,1066
2528,3630,2021-11-06 00:00:00,A,1054
2529,3631,2021-11-18 00:00:00,C,1021
2530,3632,2022-10-28 00:00:00,C,1020
2531,3633,2025-11-12 00:00:00,C,1005
2532,3636,2024-11-12 00:00:00,C,1035
2533,3637,2027-01-24 00:00:00,A,1019
2534,3640,2022-03-31 00:00:00,A,1003
2535,3641,2021-11-30 00:00:00,A,1009
2536,3642,2022-03-11 00:00:00,C,1032
2537,3643,2023-09-09 00:00:00,B,1065
2538,3644,2025-09-16 00:00:00,C,1106
2539,3645,2025-06-22 00:00:00,A,1049
2540,3647,2024-11-01 00:00:00,C,1092
2541,3648,2022-08-09 00:00:00,A,1080
2542,3649,2027-03-08 00:00:00,C,1066
2543,3651,2021-10-16 00:00:00,A,1067
2544,3652,2024-03-23 00:00:00,B,1097
2545,3653,2026-08-10 00:00:00,A,1030
2546,3654,2022-12-30 00:00:00,C,1002
2547,3655,2026-11-12 00:00:00,A,1116
2548,3656,2022-06-13 00:00:00,A,1031
2549,3657,2026-10-22 00:00:00,B,1021
2550,3658,2025-04-17 00:00:00,A,1086
2551,3659,2024-03-04 00:00:00,C,1072
2552,3660,2022-09-24 00:00:00,C,1029
2553,3662,2026-10-06 00:00:00,A,1058
2554,3664,2021-08-26 00:00:00,A,1071
2555,3665,2024-08-30 00:00:00,A,1092
2556,3666,2022-02-22 00:00:00,A,1081
2557,3668,2026-08-16 00:00:00,A,1086
2558,3671,2025-10-15 00:00:00,A,1119
2559,3672,2021-10-29 00:00:00,C,1070
2560,3673,2026-03-15 00:00:00,A,1096
2561,3674,2022-07-13 00:00:00,A,1040
2562,3676,2026-06-24 00:00:00,A,1026
2563,3677,2022-06-05 00:00:00,A,1069
2564,3678,2025-02-18 00:00:00,A,1046
2565,3679,2024-09-25 00:00:00,A,1050
2566,3682,2022-10-13 00:00:00,C,1097
2567,3683,2023-09-08 00:00:00,C,1085
2568,3684,2024-09-13 00:00:00,A,1090
2569,3685,2022-11-19 00:00:00,A,1082
2570,3686,2021-11-29 00:00:00,A,1114
2571,3687,2026-02-01 00:00:00,A,1096
2572,3688,2025-10-13 00:00:00,A,1022
2573,3690,2025-03-28 00:00:00,B,1062
2574,3692,2024-07-31 00:00:00,A,1019
2575,3694,2021-06-15 00:00:00,C,1005
2576,3695,2023-06-30 00:00:00,A,1039
2577,3697,2022-04-13 00:00:00,A,1012
2578,3698,2022-08-01 00:00:00,A,1016
2579,3699,2025-07-24 00:00:00,A,1051
2580,3700,2021-05-05 00:00:00,A,1111
2581,3701,2026-02-25 00:00:00,A,1074
2582,3703,2022-11-13 00:00:00,C,1096
2583,3704,2023-11-10 00:00:00,C,1109
2584,3705,2026-08-08 00:00:00,A,1072
2585,3706,2023-10-01 00:00:00,A,1046
2586,3707,2022-08-18 00:00:00,A,1121
2587,3708,2025-05-28 00:00:00,A,1105
2588,3709,2024-06-05 00:00:00,C,1065
2589,3711,2021-09-05 00:00:00,C,1066
2590,3712,2026-01-29 00:00:00,A,1092
2591,3713,2026-01-02 00:00:00,C,1046
2592,3714,2026-11-17 00:00:00,A,1004
2593,3715,2025-06-16 00:00:00,C,1118
2594,3717,2026-01-27 00:00:00,A,1107
2595,3718,2027-01-20 00:00:00,A,1078
2596,3719,2022-02-26 00:00:00,A,1054
2597,3720,2021-11-10 00:00:00,A,1048
2598,3721,2021-09-11 00:00:00,C,1087
2599,3722,2026-03-12 00:00:00,C,1040
2600,3723,2025-09-14 00:00:00,A,1019
2601,3724,2022-01-10 00:00:00,A,1090
2602,3725,2022-01-09 00:00:00,C,1106
2603,3728,2024-04-12 00:00:00,A,1062
2604,3730,2021-03-20 00:00:00,A,1039
2605,3732,2026-05-03 00:00:00,C,1033
2606,3733,2025-11-06 00:00:00,C,1016
2607,3734,2027-06-18 00:00:00,A,1114
2608,3735,2021-08-01 00:00:00,A,1107
2609,3736,2022-11-12 00:00:00,C,1021
2610,3738,2024-11-06 00:00:00,A,1120
2611,3739,2025-10-27 00:00:00,A,1031
2612,3741,2027-01-27 00:00:00,A,1121
2613,3744,2022-10-05 00:00:00,A,1021
2614,3746,2024-02-29 00:00:00,C,1036
2615,3747,2022-09-20 00:00:00,A,1031
2616,3748,2024-02-09 00:00:00,C,1011
2617,3749,2023-09-14 00:00:00,C,1120
2618,3750,2025-03-01 00:00:00,C,1011
2619,3751,2025-10-17 00:00:00,A,1049
2620,3752,2023-12-07 00:00:00,A,1098
2621,3753,2023-06-01 00:00:00,C,1034
2622,3756,2021-08-16 00:00:00,A,1108
2623,3757,2024-04-01 00:00:00,A,1042
2624,3758,2026-07-19 00:00:00,A,1020
2625,3759,2025-06-19 00:00:00,A,1087
2626,3761,2026-10-06 00:00:00,A,1119
2627,3764,2024-08-15 00:00:00,B,1059
2628,3765,2023-11-12 00:00:00,A,1082
2629,3766,2024-12-27 00:00:00,C,1049
2630,3767,2023-08-12 00:00:00,B,1001
2631,3768,2022-07-06 00:00:00,A,1120
2632,3769,2024-06-03 00:00:00,C,1098
2633,3770,2022-07-11 00:00:00,A,1010
2634,3771,2022-03-14 00:00:00,A,1058
2635,3772,2026-10-30 00:00:00,B,1102
2636,3774,2023-01-28 00:00:00,A,1030
2637,3775,2024-10-07 00:00:00,A,1081
2638,3776,2021-09-23 00:00:00,B,1025
2639,3777,2022-06-26 00:00:00,A,1077
2640,3779,2024-12-19 00:00:00,A,1097
2641,3780,2023-09-06 00:00:00,A,1064
2642,3782,2026-07-13 00:00:00,A,1091
2643,3783,2026-08-06 00:00:00,B,1058
2644,3785,2022-09-18 00:00:00,C,1011
2645,3787,2025-01-09 00:00:00,A,1114
2646,3788,2024-04-23 00:00:00,C,1100
2647,3789,2025-04-13 00:00:00,A,1075
2648,3790,2023-11-05 00:00:00,A,1001
2649,3791,2025-10-29 00:00:00,C,1108
2650,3792,2023-11-01 00:00:00,A,1016
2651,3793,2026-08-06 00:00:00,A,1083
2652,3794,2024-11-01 00:00:00,C,1010
2653,3795,2023-01-24 00:00:00,A,1087
2654,3796,2025-10-02 00:00:00,A,1044
2655,3797,2024-09-10 00:00:00,A,1119
2656,3798,2025-12-20 00:00:00,C,1086
2657,3801,2022-02-20 00:00:00,A,1016
2658,3802,2026-05-14 00:00:00,A,1035
2659,3804,2022-08-18 00:00:00,C,1003
2660,3806,2022-12-14 00:00:00,C,1105
2661,3807,2022-01-16 00:00:00,A,1095
2662,3808,2023-08-01 00:00:00,A,1110
2663,3810,2026-09-11 00:00:00,C,1012
2664,3811,2025-09-26 00:00:00,A,1039
2665,3813,2025-05-02 00:00:00,A,1117
2666,3814,2026-07-29 00:00:00,A,1098
2667,3815,2024-11-15 00:00:00,A,1110
2668,3816,2026-06-23 00:00:00,A,1109
2669,3817,2027-02-05 00:00:00,A,1059
2670,3818,2024-11-17 00:00:00,A,1011
2671,3821,2023-08-22 00:00:00,A,1026
2672,3822,2023-07-18 00:00:00,A,1008
2673,3823,2021-12-24 00:00:00,A,1017
2674,3824,2022-05-25 00:00:00,A,1005
2675,3825,2025-07-31 00:00:00,A,1009
2676,3826,2024-03-18 00:00:00,C,1078
2677,3827,2022-05-31 00:00:00,A,1081
2678,3828,2021-11-13 00:00:00,A,1087
2679,3830,2025-03-22 00:00:00,A,1081
2680,3832,2024-08-03 00:00:00,A,1121
2681,3833,2026-10-12 00:00:00,A,1072
2682,3835,2023-06-10 00:00:00,A,1025
2683,3836,2026-07-07 00:00:00,A,1115
2684,3837,2021-09-10 00:00:00,C,1049
2685,3839,2026-10-09 00:00:00,A,1043
2686,3841,2024-03-25 00:00:00,B,1110
2687,3842,2023-11-23 00:00:00,A,1062
2688,3843,2025-05-25 00:00:00,C,1076
2689,3844,2027-03-17 00:00:00,A,1029
2690,3845,2021-08-24 00:00:00,A,1108
2691,3846,2026-10-09 00:00:00,B,1007
2692,3847,2024-03-05 00:00:00,C,1008
2693,3848,2025-03-16 00:00:00,A,1013
2694,3849,2025-08-19 00:00:00,C,1111
2695,3850,2021-12-30 00:00:00,A,1058
2696,3851,2024-07-13 00:00:00,C,1111
2697,3852,2022-04-16 00:00:00,A,1104
2698,3853,2026-11-21 00:00:00,A,1051
2699,3855,2024-02-22 00:00:00,A,1005
2700,3856,2022-01-03 00:00:00,C,1041
2701,3857,2022-08-06 00:00:00,C,1066
2702,3858,2024-07-21 00:00:00,A,1088
2703,3859,2022-11-28 00:00:00,A,1043
2704,3861,2022-12-04 00:00:00,A,1108
2705,3863,2023-02-08 00:00:00,A,1021
2706,3865,2022-07-21 00:00:00,A,1064
2707,3866,2025-03-08 00:00:00,A,1010
2708,3867,2024-10-15 00:00:00,C,1074
2709,3868,2022-07-26 00:00:00,C,1003
2710,3870,2021-11-01 00:00:00,A,1013
2711,3871,2026-04-11 00:00:00,A,1013
2712,3872,2021-10-11 00:00:00,B,1039
2713,3873,2022-12-10 00:00:00,C,1083
2714,3874,2027-04-28 00:00:00,A,1051
2715,3878,2022-05-29 00:00:00,A,1115
2716,3880,2024-03-29 00:00:00,C,1017
2717,3883,2022-09-20 00:00:00,A,1023
2718,3884,2023-10-23 00:00:00,A,1109
2719,3885,2024-01-09 00:00:00,B,1039
2720,3886,2023-12-10 00:00:00,A,1064
2721,3888,2027-01-27 00:00:00,A,1083
2722,3889,2022-02-24 00:00:00,C,1062
2723,3891,2024-01-30 00:00:00,A,1024
2724,3892,2027-01-25 00:00:00,A,1102
2725,3893,2026-12-03 00:00:00,C,1114
2726,3894,2025-01-01 00:00:00,A,1016
2727,3897,2026-07-13 00:00:00,A,1029
2728,3899,2022-05-22 00:00:00,C,1096
2729,3900,2023-04-18 00:00:00,A,1024
2730,3901,2025-06-14 00:00:00,C,1064
2731,3902,2022-04-23 00:00:00,C,1038
2732,3903,2024-10-06 00:00:00,A,1048
2733,3904,2023-04-12 00:00:00,C,1017
2734,3905,2022-10-25 00:00:00,A,1012
2735,3906,2023-09-02 00:00:00,A,1038
2736,3907,2023-09-05 00:00:00,C,1076
2737,3909,2022-07-11 00:00:00,A,1069
2738,3910,2022-12-04 00:00:00,A,1102
2739,3911,2025-10-31 00:00:00,A,1044
2740,3912,2027-03-03 00:00:00,C,1071
2741,3914,2024-11-12 00:00:00,A,1050
2742,3916,2024-11-02 00:00:00,A,1037
2743,3917,2026-05-07 00:00:00,A,1047
2744,3918,2026-11-15 00:00:00,A,1061
2745,3919,2022-03-14 00:00:00,C,1033
2746,3920,2026-10-03 00:00:00,A,1110
2747,3922,2021-10-14 00:00:00,A,1027
2748,3926,2021-12-13 00:00:00,C,1034
2749,3927,2026-01-28 00:00:00,C,1047
2750,3928,2025-12-27 00:00:00,A,1092
2751,3929,2023-05-12 00:00:00,A,1114
2752,3933,2023-04-06 00:00:00,A,1054
2753,3934,2026-02-11 00:00:00,B,1013
2754,3935,2021-05-13 00:00:00,A,1071
2755,3936,2022-01-03 00:00:00,C,1084
2756,3938,2026-11-30 00:00:00,B,1087
2757,3939,2022-09-04 00:00:00,A,1052
2758,3942,2026-12-03 00:00:00,A,1083
2759,3943,2027-01-14 00:00:00,B,1103
2760,3945,2021-09-30 00:00:00,C,1047
2761,3946,2025-01-08 00:00:00,A,1121
2762,3947,2023-02-21 00:00:00,A,1120
2763,3952,2024-02-02 00:00:00,A,1091
2764,3953,2025-07-18 00:00:00,A,1033
2765,3955,2025-06-04 00:00:00,A,1087
2766,3956,2027-04-12 00:00:00,A,1121
2767,3957,2027-08-07 00:00:00,A,1114
2768,3958,2023-01-18 00:00:00,C,1103
2769,3959,2023-05-23 00:00:00,C,1047
2770,3961,2026-06-26 00:00:00,A,1034
2771,3962,2025-05-11 00:00:00,A,1110
2772,3963,2026-06-05 00:00:00,A,1010
2773,3964,2025-08-09 00:00:00,A,1053
2774,3966,2024-11-02 00:00:00,A,1051
2775,3967,2021-08-25 00:00:00,A,1056
2776,3971,2026-01-10 00:00:00,A,1085
2777,3972,2024-06-20 00:00:00,A,1008
2778,3975,2021-08-23 00:00:00,A,1032
2779,3978,2024-07-18 00:00:00,A,1058
2780,3979,2023-08-19 00:00:00,A,1077
2781,3984,2026-03-01 00:00:00,A,1032
2782,3986,2022-07-27 00:00:00,C,1032
2783,3987,2021-10-28 00:00:00,A,1082
2784,3988,2021-11-19 00:00:00,A,1022
2785,3990,2025-10-12 00:00:00,A,1050
2786,3991,2026-04-08 00:00:00,A,1121
2787,3993,2025-06-12 00:00:00,A,1002
2788,3994,2025-07-26 00:00:00,C,1110
2789,3995,2026-02-10 00:00:00,C,1048
2790,3997,2024-07-26 00:00:00,A,1060
2791,3998,2022-05-09 00:00:00,A,1100
2792,3999,2025-06-15 00:00:00,C,1048
2793,4000,2026-05-21 00:00:00,A,1115
2794,4001,2026-09-02 00:00:00,C,1004
2795,4002,2025-04-13 00:00:00,A,1005
2796,4004,2025-10-11 00:00:00,C,1068
2797,4005,2026-08-12 00:00:00,C,1054
2798,4008,2023-09-06 00:00:00,B,1053
2799,4009,2026-03-09 00:00:00,C,1006
2800,4013,2024-08-12 00:00:00,C,1055
2801,4015,2023-06-02 00:00:00,A,1022
2802,4016,2023-05-04 00:00:00,C,1085
2803,4017,2026-11-15 00:00:00,C,1053
2804,4018,2027-06-12 00:00:00,A,1007
2805,4019,2022-01-10 00:00:00,C,1090
2806,4020,2026-03-02 00:00:00,C,1031
2807,4021,2023-10-20 00:00:00,A,1034
2808,4023,2025-12-16 00:00:00,C,1002
2809,4024,2026-02-15 00:00:00,B,1115
2810,4026,2024-02-21 00:00:00,A,1035
2811,4027,2026-12-16 00:00:00,A,1061
2812,4031,2023-01-22 00:00:00,A,1021
2813,4033,2021-07-01 00:00:00,A,1049
2814,4035,2026-11-18 00:00:00,A,1102
2815,4036,2025-11-18 00:00:00,A,1002
2816,4039,2025-06-26 00:00:00,C,1102
2817,4040,2026-04-14 00:00:00,A,1113
2818,4041,2023-06-15 00:00:00,B,1103
2819,4042,2026-09-17 00:00:00,A,1114
2820,4045,2027-06-24 00:00:00,C,1020
2821,4046,2024-12-14 00:00:00,C,1115
2822,4047,2023-11-02 00:00:00,C,1050
2823,4048,2022-10-12 00:00:00,A,1059
2824,4051,2025-07-16 00:00:00,A,1094
2825,4052,2026-10-24 00:00:00,A,1057
2826,4053,2021-12-08 00:00:00,A,1029
2827,4054,2021-05-03 00:00:00,A,1059
2828,4056,2024-06-05 00:00:00,A,1099
2829,4057,2021-12-19 00:00:00,A,1001
2830,4058,2025-08-25 00:00:00,A,1029
2831,4059,2025-03-26 00:00:00,A,1058
2832,4061,2024-05-31 00:00:00,A,1065
2833,4062,2027-02-05 00:00:00,A,1009
2834,4063,2022-12-07 00:00:00,A,1003
2835,4064,2025-12-21 00:00:00,A,1045
2836,4065,2023-10-10 00:00:00,A,1116
2837,4067,2023-02-26 00:00:00,A,1051
2838,4068,2026-04-17 00:00:00,C,1104
2839,4069,2024-12-27 00:00:00,C,1091
2840,4070,2022-04-26 00:00:00,A,1050
2841,4071,2027-07-22 00:00:00,A,1011
2842,4072,2024-02-10 00:00:00,A,1075
2843,4073,2025-04-29 00:00:00,A,1118
2844,4074,2023-06-15 00:00:00,A,1046
2845,4075,2023-08-02 00:00:00,A,1113
2846,4076,2025-07-10 00:00:00,A,1112
2847,4077,2023-04-09 00:00:00,A,1037
2848,4079,2025-12-20 00:00:00,A,1096
2849,4080,2024-12-01 00:00:00,A,1025
2850,4082,2025-12-07 00:00:00,A,1101
2851,4084,2025-09-03 00:00:00,A,1034
2852,4086,2025-04-15 00:00:00,A,1067
2853,4089,2027-06-10 00:00:00,A,1030
2854,4090,2023-11-02 00:00:00,A,1072
2855,4092,2027-02-27 00:00:00,A,1112
2856,4093,2023-03-14 00:00:00,A,1051
2857,4096,2024-03-04 00:00:00,C,1067
2858,4097,2023-06-18 00:00:00,A,1013
2859,4098,2022-10-20 00:00:00,A,1039
2860,4099,2025-09-24 00:00:00,A,1047
2861,4100,2022-12-24 00:00:00,A,1074
2862,4102,2026-10-15 00:00:00,A,1075
2863,4103,2024-11-18 00:00:00,A,1098
2864,4105,2023-04-11 00:00:00,B,1015
2865,4106,2023-07-05 00:00:00,C,1044
2866,4107,2021-09-04 00:00:00,A,1115
2867,4110,2027-01-18 00:00:00,A,1088
2868,4111,2024-01-04 00:00:00,A,1034
2869,4112,2023-01-31 00:00:00,A,1013
2870,4113,2026-09-13 00:00:00,A,1047
2871,4114,2024-12-02 00:00:00,A,1040
2872,4115,2024-11-23 00:00:00,A,1034
2873,4116,2027-09-03 00:00:00,A,1102
2874,4117,2022-02-04 00:00:00,A,1003
2875,4118,2022-10-12 00:00:00,A,1103
2876,4119,2021-09-12 00:00:00,A,1006
2877,4120,2026-04-10 00:00:00,A,1006
2878,4122,2026-01-24 00:00:00,A,1028
2879,4124,2022-02-01 00:00:00,A,1058
2880,4125,2027-05-23 00:00:00,C,1045
2881,4126,2025-02-18 00:00:00,A,1021
2882,4128,2025-08-11 00:00:00,A,1064
2883,4129,2026-02-18 00:00:00,C,1067
2884,4130,2026-04-23 00:00:00,C,1004
2885,4131,2026-08-20 00:00:00,A,1041
2886,4132,2024-10-27 00:00:00,A,1011
2887,4133,2022-07-11 00:00:00,A,1031
2888,4134,2026-07-19 00:00:00,A,1001
2889,4135,2025-09-22 00:00:00,A,1044
2890,4136,2024-12-23 00:00:00,A,1082
2891,4137,2026-05-16 00:00:00,C,1038
2892,4141,2026-02-14 00:00:00,A,1068
2893,4142,2026-06-14 00:00:00,A,1018
2894,4143,2024-03-03 00:00:00,A,1051
2895,4144,2023-03-25 00:00:00,A,1079
2896,4145,2026-06-17 00:00:00,A,1009
2897,4147,2022-01-25 00:00:00,A,1005
2898,4148,2023-01-19 00:00:00,A,1072
2899,4149,2024-12-10 00:00:00,A,1007
2900,4150,2024-04-23 00:00:00,B,1056
2901,4156,2024-07-07 00:00:00,A,1015
2902,4158,2021-08-08 00:00:00,A,1093
2903,4161,2026-08-12 00:00:00,A,1088
2904,4162,2022-12-11 00:00:00,A,1030
2905,4163,2023-12-01 00:00:00,A,1066
2906,4164,2022-05-15 00:00:00,C,1030
2907,4165,2023-06-27 00:00:00,A,1079
2908,4166,2026-08-01 00:00:00,A,1095
2909,4167,2023-10-10 00:00:00,A,1007
2910,4168,2023-12-16 00:00:00,A,1103
2911,4169,2021-08-16 00:00:00,A,1010
2912,4170,2023-08-30 00:00:00,A,1108
2913,4172,2026-12-14 00:00:00,A,1106
2914,4173,2025-10-07 00:00:00,A,1054
2915,4174,2026-09-12 00:00:00,A,1095
2916,4177,2024-02-03 00:00:00,A,1111
2917,4180,2025-07-07 00:00:00,A,1116
2918,4181,2023-02-09 00:00:00,A,1103
2919,4182,2023-07-09 00:00:00,A,1051
2920,4183,2022-06-15 00:00:00,C,1091
2921,4184,2025-12-08 00:00:00,A,1031
2922,4185,2026-09-01 00:00:00,B,1046
2923,4186,2023-09-27 00:00:00,A,1061
2924,4187,2025-02-11 00:00:00,A,1072
2925,4188,2022-05-23 00:00:00,A,1002
2926,4189,2025-08-19 00:00:00,C,1066
2927,4190,2025-10-06 00:00:00,A,1104
2928,4191,2026-08-16 00:00:00,A,1023
2929,4192,2023-01-31 00:00:00,C,1003
2930,4199,2026-02-02 00:00:00,A,1103
2931,4201,2023-04-18 00:00:00,A,1098
2932,4203,2022-01-29 00:00:00,C,1054
2933,4204,2024-02-13 00:00:00,A,1015
2934,4207,2024-05-18 00:00:00,A,1003
2935,4208,2026-11-04 00:00:00,A,1088
2936,4209,2025-12-24 00:00:00,A,1101
2937,4212,2021-10-29 00:00:00,A,1015
2938,4213,2022-03-26 00:00:00,C,1083
2939,4214,2023-06-16 00:00:00,C,1080
2940,4215,2023-05-30 00:00:00,A,1019
2941,4216,2025-03-23 00:00:00,C,1006
2942,4218,2025-07-29 00:00:00,A,1102
2943,4220,2024-01-15 00:00:00,A,1008
2944,4221,2023-04-29 00:00:00,A,1009
2945,4222,2022-07-28 00:00:00,A,1095
2946,4223,2027-02-21 00:00:00,A,1111
2947,4226,2022-11-16 00:00:00,A,1062
2948,4227,2024-09-08 00:00:00,A,1104
2949,4228,2023-03-18 00:00:00,B,1017
2950,4232,2025-05-27 00:00:00,C,1043
2951,4233,2027-05-08 00:00:00,C,1033
2952,4234,2022-05-20 00:00:00,A,1034
2953,4236,2025-06-04 00:00:00,A,1050
2954,4237,2021-11-01 00:00:00,C,1025
2955,4239,2025-06-03 00:00:00,A,1064
2956,4240,2023-03-09 00:00:00,C,1100
2957,4241,2027-04-27 00:00:00,A,1002
2958,4243,2027-03-01 00:00:00,C,1068
2959,4244,2024-07-29 00:00:00,A,1099
2960,4246,2022-12-26 00:00:00,A,1067
2961,4247,2024-05-18 00:00:00,C,1113
2962,4248,2023-01-16 00:00:00,A,1078
2963,4249,2026-11-19 00:00:00,C,1032
2964,4250,2023-03-09 00:00:00,A,1024
2965,4251,2024-03-10 00:00:00,C,1023
2966,4254,2026-05-13 00:00:00,B,1063
2967,4255,2026-10-02 00:00:00,B,1114
2968,4256,2021-10-15 00:00:00,A,1017
2969,4257,2025-01-16 00:00:00,C,1091
2970,4258,2023-03-06 00:00:00,A,1077
2971,4259,2026-10-04 00:00:00,C,1019
2972,4260,2022-05-31 00:00:00,A,1066
2973,4261,2025-02-27 00:00:00,A,1018
2974,4262,2022-12-18 00:00:00,A,1014
2975,4263,2024-09-08 00:00:00,C,1060
2976,4264,2026-01-27 00:00:00,A,1031
2977,4265,2022-03-05 00:00:00,C,1111
2978,4266,2026-12-11 00:00:00,A,1026
2979,4267,2025-05-27 00:00:00,A,1058
